item,country_code_1,country_code_2,key_id_1,key_id_2,cosine,cosine_bin
bread,NZ,ZA,5577864487370752,4554265399918592,0.9999086812015912,3
bread,BG,IQ,6228917641805824,5238343249952768,0.9999019166319445,3
bread,ID,KW,6541725109583872,4565300429193216,0.9998961884609462,3
bread,AR,SK,4522067372277760,5791934767431680,0.9999083083546503,3
bread,BR,HU,4892125630038016,5864737952759808,0.9998967856581473,3
bread,ID,IT,6373481207824384,6362545268981760,0.9999136630512757,3
bread,CL,TW,6630711211589632,5305058080063488,0.999910077168778,3
bread,AR,TW,4896196067852288,4685170688917504,0.9998958148645253,3
bread,ID,AU,6524365204094976,6621144557813760,0.9999104893961636,3
bread,GR,LV,5487190345777152,5829684677836800,0.9999212233085163,3
bread,PE,TR,5548725650849792,5190665652666368,0.9998957963343782,3
bread,EG,US,6138565387878400,6477712564682752,0.9999214357063693,3
bread,GB,GB,4587090878660608,5901581356630016,0.9999190074457527,3
bread,PE,GB,5792613577785344,5669580108201984,0.9998964356675999,3
bread,AR,PK,4522067372277760,5297898373775360,0.9999193766858885,3
bread,TW,AE,5042144010043392,4773339434319872,0.9999104647736673,3
bread,RO,KR,6127246827847680,4521727432327168,0.9999122304194825,3
bread,AR,KZ,6676987051507712,4995713966538752,0.9999033497918551,3
bread,AU,KZ,6618042752565248,6172183124508672,0.9999210854306272,3
bread,BR,IL,5928295688306688,5752368257826816,0.9999001184661749,3
bread,EE,SI,4603800063049728,5212338867142656,0.99992927488871,4
bread,AE,AE,4989906868764672,4774816013877248,0.9999291083880099,4
bread,IE,NZ,5552507034009600,4830435790028800,0.9999232862550121,4
bread,KR,BR,5986374698139648,6452643079651328,0.9999352298373309,4
bread,MX,GB,6526536414920704,5012582064717824,0.9999326744752693,4
bread,SE,SG,4856377279250432,6617681694294016,0.9999235522542655,4
bread,SA,CL,6495454621597696,6100771890266112,0.9999256431657215,4
bread,SA,DZ,5971512953667584,6640302662090752,0.9999355845321957,4
bread,BE,FI,4552771711795200,5015571328401408,0.9999229918613257,4
bread,CA,BE,5331880771584000,4576082256723968,0.9999323140359707,4
bread,SK,PT,5273885811408896,4993358416052224,0.9999302980439401,4
bread,BR,ES,4993213125361664,5460458792288256,0.9999374845530813,4
bread,KW,MY,6652832692305920,6053733429411840,0.99992627705456,4
bread,SK,MX,4696590868545536,6537350169493504,0.9999349801437868,4
bread,AT,PK,5908474112245760,4630901424128000,0.999932692983607,4
bread,KW,IQ,6631364835147776,4642339878338560,0.9999253282597967,4
bread,UA,GB,5285147333099520,6718577119854592,0.9999352079728991,4
bread,RO,NO,6141716249706496,6309995404591104,0.9999297973120175,4
bread,GB,PL,6046410606641152,5133155436593152,0.9999288993688842,4
bread,BH,SG,5850569442852864,5442164039352320,0.9999284674987732,4
bread,BA,NL,5992469994930176,5188192573587456,0.9999461401073324,5
bread,KR,IQ,5717870589771776,4526014166204416,0.9999439290356216,5
bread,SK,GE,4911093900115968,6364060318695424,0.9999443608814689,5
bread,GE,FI,5518426216857600,6188638549311488,0.9999474305798705,5
bread,PT,GB,6106542065582080,6008900509761536,0.9999382597306204,5
bread,BA,IN,5253829975080960,6562624307200000,0.999948336339078,5
bread,MY,KZ,4710630663651328,6327424713228288,0.9999475777410359,5
bread,RO,PT,6251884778094592,4820780435111936,0.9999483202241989,5
bread,BG,AT,6197189095194624,5475685189550080,0.9999482535100391,5
bread,TW,PH,6368737399668736,5271969937227776,0.9999471621826692,5
bread,BY,SA,5624475821277184,5546546995134464,0.999944711788037,5
bread,CA,DK,5582159374974976,5349399993516032,0.9999411769055744,5
bread,RO,KW,5513523981451264,5948485922717696,0.9999457506090829,5
bread,EE,ES,5253107313278976,4938017959575552,0.9999402566947935,5
bread,ZA,CO,6739095655022592,6031732102922240,0.9999418457711431,5
bread,QA,BE,5531215035629568,4909907402817536,0.9999455466223873,5
bread,QA,BH,6192099420536832,4936373121318912,0.999939627263589,5
bread,KR,CO,6469314511110144,5331734759473152,0.9999423373602174,5
bread,JO,RU,6299492661854208,6624099730194432,0.9999394361130486,5
bread,AU,CL,5246074103005184,6734083709206528,0.999940051678826,5
bread,KR,TW,4517415574568960,4984609768996864,0.9999569314551466,6
bread,HU,DZ,5579401313910784,6384635426635776,0.9999543541817623,6
bread,NZ,SG,5403927069589504,6728431834234880,0.9999549371973799,6
bread,GR,PE,5328758833676288,6493431876550656,0.9999530846047859,6
bread,SK,PK,6511590029393920,6263023775776768,0.999955061183179,6
bread,BR,DZ,6448819128500224,6266422571302912,0.9999549146395216,6
bread,JP,HR,4570112877133824,5690227727269888,0.9999562556890871,6
bread,US,GB,5911022504247296,5468180069744640,0.9999571914422006,6
bread,RU,TR,6624099730194432,6530060146180096,0.9999530575882938,6
bread,JP,IL,6332315288469504,5998211846111232,0.9999509572711097,6
bread,NZ,RS,5403927069589504,6344055095033856,0.999954980768279,6
bread,RO,JP,6373679044755456,6540024726159360,0.9999549987878837,6
bread,UA,RU,4590130813730816,6624099730194432,0.9999536312096863,6
bread,NL,CO,4528661153710080,4903159707205632,0.9999508916279771,6
bread,HK,MX,4660231202144256,5648931146956800,0.9999499975691879,6
bread,QA,RS,5657681610145792,4981337268158464,0.9999545770829562,6
bread,KW,IT,6306746798702592,5437795906617344,0.9999522110647875,6
bread,JP,JP,6170041760350208,5946401504624640,0.999950726454386,6
bread,QA,KZ,5465121058979840,5643770743750656,0.9999500242979622,6
bread,BY,AT,5113019975598080,4635657165078528,0.999949171518805,6
bread,CL,MX,5552786223661056,6483470677180416,0.9999624548517189,7
bread,DZ,UA,5364894088036352,5070000631054336,0.9999622373456358,7
bread,HK,GB,4689402775207936,6008900509761536,0.9999627465537932,7
bread,UA,IL,4567396792664064,5261223023083520,0.999962558241721,7
bread,HU,DK,6343319451860992,6131333355012096,0.99995794375784,7
bread,ES,IL,5206372499062784,5735940389601280,0.9999635849184677,7
bread,DZ,FI,6384635426635776,5134253773815808,0.9999635613834003,7
bread,BA,US,5671049255452672,4664668842885120,0.9999610513023827,7
bread,CZ,CO,5659411236257792,5331734759473152,0.9999577863525597,7
bread,AR,DK,5921794731016192,6098634439393280,0.9999583691924644,7
bread,CL,TW,6320323924328448,6374083023339520,0.999960580791746,7
bread,KR,SA,5288154615513088,5284769862516736,0.9999621025598839,7
bread,EG,CL,6725935103475712,5414065260199936,0.9999616394043805,7
bread,SE,SA,4589646723940352,6314374857752576,0.9999601991593928,7
bread,GR,BE,6723512116969472,6564685501431808,0.9999637642215202,7
bread,NZ,PE,5239589696438272,6608823122919424,0.9999626397777185,7
bread,KR,FR,6047544360566784,4643672647794688,0.9999610588652676,7
bread,BR,TH,5898048746029056,4968835524329472,0.9999591827827323,7
bread,ES,AE,6291120428417024,6242750288625664,0.999957900975292,7
bread,SE,LV,4991405279674368,6198978834071552,0.9999613081177964,7
bread,CA,PH,5657367385473024,6662452429193216,0.9999683111358346,8
bread,FI,KZ,6250330121568256,5081389722501120,0.9999655653880754,8
bread,KW,RS,5514579922649088,6135076666474496,0.9999676009941875,8
bread,IQ,PE,5795638203645952,6333377877639168,0.9999706391358446,8
bread,BH,PT,6245601341603840,4563270994231296,0.9999663114451804,8
bread,VN,HU,5139445718188032,6623091268517888,0.9999654589101511,8
bread,DZ,RS,5162376364032000,5224400813031424,0.9999705254170532,8
bread,IQ,CL,5410689143275520,6392431408840704,0.9999687711282171,8
bread,ZA,HR,5534789006262272,4788667686060032,0.9999694456430164,8
bread,KR,DK,4521727432327168,4674923211522048,0.9999695301524256,8
bread,DE,AT,6189326285144064,5628839361249280,0.9999656539284737,8
bread,SA,UA,5421800844427264,5716616346075136,0.9999656308990417,8
bread,SE,BR,5526671413215232,5202895408463872,0.9999665767184421,8
bread,RO,IT,5435386518044672,5100327860699136,0.9999697791129664,8
bread,QA,PK,5143271028293632,4869539554656256,0.9999686528004533,8
bread,US,SI,4724209055956992,5571303387955200,0.9999714182203143,8
bread,AU,US,4872495620423680,4905259891687424,0.9999678349152352,8
bread,TW,TW,6250720628047872,5305058080063488,0.9999674911620285,8
bread,EE,RS,6283290904363008,5535588922949632,0.9999706148002263,8
bread,BY,RS,5744977625743360,4883473418420224,0.9999685179182219,8
bread,UA,TR,4538433210941440,5657772018368512,0.9999724207544838,9
bread,BY,GR,6169833186000896,4705840365830144,0.9999772603103955,9
bread,NZ,BH,5819741342007296,5279467725389824,0.9999722553602919,9
bread,DZ,NO,6645402801537024,6140756848803840,0.9999780180034015,9
bread,KR,FI,5288154615513088,4846363625914368,0.9999748937822374,9
bread,BG,HU,4736012074876928,5530597818630144,0.9999730325579512,9
bread,BR,HK,4517691190673408,5546300487499776,0.9999770163801901,9
bread,CZ,NO,5253627675410432,4816375912595456,0.999978100795912,9
bread,EG,CA,5761962740809728,5582159374974976,0.9999757113184005,9
bread,BR,JP,5928295688306688,5775278867480576,0.999972538402792,9
bread,SE,JP,6748842814865408,5045435007762432,0.9999721763228966,9
bread,NZ,CH,4704872555347968,6100469485142016,0.9999716711057712,9
bread,BR,KW,4782582426238976,6724216072175616,0.9999787902737015,9
bread,IQ,EG,5731612740288512,6289292064194560,0.999975783772908,9
bread,AR,PL,5046307779510272,5172821510586368,0.9999762702269932,9
bread,JO,MX,5141738106650624,4855689006546944,0.9999773527366564,9
bread,CL,NO,6601512081948672,5018645451243520,0.9999731474579413,9
bread,BG,DK,5846211812655104,6638767030927360,0.9999734318981309,9
bread,BY,CL,5744977625743360,5991446215655424,0.9999768979599785,9
bread,AT,PT,6526906755186688,5241305133219840,0.9999772216171163,9
bread,BG,PE,6197189095194624,5792613577785344,0.9999852197152815,10
bread,BA,UA,5253829975080960,6295430293880832,0.9999875418599754,10
bread,ES,ES,5088876873908224,5759447068573696,0.9999843966140611,10
bread,ES,HK,5286390893903872,4689402775207936,0.999980691473116,10
bread,SK,SI,6511590029393920,5700675671425024,0.9999884650073567,10
bread,AT,TH,6056177366466560,6310524302131200,0.9999891673792336,10
bread,EE,PT,6153535580274688,5646882149761024,0.9999817565075578,10
bread,FI,PL,5969173509308416,5313042898223104,0.9999813478982849,10
bread,BR,CZ,4517691190673408,6071626124754944,0.9999817605781856,10
bread,RS,SG,5087658025943040,5128091204583424,0.9999822478469179,10
bread,JO,IL,5647276158484480,4601585592172544,0.999980198159418,10
bread,PL,CO,5605598219468800,6622933814345728,0.9999789760377223,10
bread,BH,BH,4710598988267520,4710598988267520,1,10
bread,NZ,EE,5439162058539008,5092101656150016,0.9999792671786455,10
bread,IQ,SK,4575892489633792,5280902294798336,0.9999793711454363,10
bread,CO,CO,6500962665496576,6580104568242176,0.9999801184379488,10
bread,EG,SI,6340141759070208,5943578188578816,0.999980971024428,10
bread,RS,IL,5087658025943040,4684116001816576,0.9999795839782288,10
bread,IE,SE,6413678444281856,6526454957342720,0.9999826547127306,10
bread,DE,TR,6382855632453632,4877555628769280,0.9999868630938783,10
