country_code_1,country_code_2,mean_ratio,country_name_1,country_name_2,cont_order_1,cont_order_2
AE,PK,0.9999749800935206,United Arab Emirates,Pakistan,3,3
AE,PL,0.9999030507695672,United Arab Emirates,Poland,3,4
AE,PT,0.9999533202613825,United Arab Emirates,Portugal,3,4
AE,QA,0.9999484503469088,United Arab Emirates,Qatar,3,3
AE,RO,0.9999417065635067,United Arab Emirates,Romania,3,4
AE,RS,0.9999606978700686,United Arab Emirates,Serbia,3,4
AE,RU,0.999898496319624,United Arab Emirates,Russian Federation,3,4
AE,SA,0.9999541043725071,United Arab Emirates,Saudi Arabia,3,3
AE,SE,0.9998604482525041,United Arab Emirates,Sweden,3,4
AE,SG,0.9999724694747423,United Arab Emirates,Singapore,3,3
AE,SI,0.999951579108866,United Arab Emirates,Slovenia,3,4
AE,SK,0.9999754112563234,United Arab Emirates,Slovakia,3,4
AE,TH,0.9999456383827217,United Arab Emirates,Thailand,3,3
AE,TR,0.9999646841781956,United Arab Emirates,Turkey,3,3
AE,TW,0.9999535925666598,United Arab Emirates,"Taiwan, Province of China",3,3
AE,UA,0.9999336301777733,United Arab Emirates,Ukraine,3,4
AE,US,0.9999054487677372,United Arab Emirates,United States of America,3,2
AE,VN,1.0000013459116723,United Arab Emirates,Viet Nam,3,3
AE,ZA,0.9999277328478098,United Arab Emirates,South Africa,3,1
AR,AE,1.0000181883146193,Argentina,United Arab Emirates,2,3
AR,AT,0.9998409321186014,Argentina,Austria,2,4
AR,AU,0.9998767539651416,Argentina,Australia,2,5
AR,BA,1.0000185972417055,Argentina,Bosnia and Herzegovina,2,4
AR,BE,0.9999174849661823,Argentina,Belgium,2,4
AR,BG,0.9999799575837574,Argentina,Bulgaria,2,4
AR,BH,0.9999528750884459,Argentina,Bahrain,2,3
AR,BR,1.0000079960129693,Argentina,Brazil,2,2
AR,BY,0.9999441991258501,Argentina,Belarus,2,4
AR,CA,0.9999459882826441,Argentina,Canada,2,2
AR,CH,0.9998692551790881,Argentina,Switzerland,2,4
AR,CL,0.9999110516377323,Argentina,Chile,2,2
AR,CO,1.0000153336228437,Argentina,Colombia,2,2
AR,CZ,0.99990244865248,Argentina,Czech Republic,2,4
AR,DE,0.9998422825670134,Argentina,Germany,2,4
AR,DK,0.9999025188590454,Argentina,Denmark,2,4
AR,DZ,1.0000014425932162,Argentina,Algeria,2,1
AR,EE,0.9999447423977261,Argentina,Estonia,2,4
AR,EG,0.9999866437398874,Argentina,Egypt,2,1
AR,ES,0.9999642982111764,Argentina,Spain,2,4
AR,FI,0.9999114708984476,Argentina,Finland,2,4
AR,FR,0.999973018504528,Argentina,France,2,4
AR,GB,0.9998128014507008,Argentina,United Kingdom of Great Britain and Northern Ireland,2,4
AR,GR,0.9999917289144837,Argentina,Greece,2,4
AR,HK,1.0000030886298232,Argentina,Hong Kong,2,3
AR,HR,1.0000011952354062,Argentina,Croatia,2,4
AR,HU,0.999979050382871,Argentina,Hungary,2,4
AR,ID,0.9999930928963472,Argentina,Indonesia,2,3
AR,IE,0.9999350131467601,Argentina,Ireland,2,4
AR,IL,0.9999596332634579,Argentina,Israel,2,3
AR,IN,1.0000101872343543,Argentina,India,2,3
AR,IQ,1.0000020913725995,Argentina,Iraq,2,3
AR,IT,0.9999158356105307,Argentina,Italy,2,4
AR,JO,0.9999951653249951,Argentina,Jordan,2,3
AR,JP,0.999989791476436,Argentina,Japan,2,3
AR,KH,0.999975554463989,Argentina,Cambodia,2,3
AR,KR,0.9999933947045346,Argentina,Republic of Korea,2,3
AR,KW,0.9999622814543766,Argentina,Kuwait,2,3
AR,KZ,0.9999405394684602,Argentina,Kazakhstan,2,3
AR,LT,0.9998444177059453,Argentina,Lithuania,2,4
AR,LV,0.9999624851360593,Argentina,Latvia,2,4
AR,MA,1.0000149515512227,Argentina,Morocco,2,1
AR,MK,1.0000131490609094,Argentina,The former Yugoslav Republic of Macedonia,2,4
AR,MX,1.0000028490849537,Argentina,Mexico,2,2
AR,MY,0.9999944874499519,Argentina,Malaysia,2,3
AR,NL,0.9997809743842636,Argentina,Netherlands,2,4
AR,NO,0.9998375532490859,Argentina,Norway,2,4
AR,NZ,0.9997622089305112,Argentina,New Zealand,2,5
AR,OM,0.9999741649693419,Argentina,Oman,2,3
AR,PE,0.9999903665373875,Argentina,Peru,2,2
AR,PH,0.9999280761397599,Argentina,Philippines,2,3
AR,PK,0.9999943817837798,Argentina,Pakistan,2,3
AR,PL,0.9999251475871481,Argentina,Poland,2,4
AR,PT,0.9999722210333958,Argentina,Portugal,2,4
AR,QA,0.9999687075484299,Argentina,Qatar,2,3
AR,RO,0.9999619683017593,Argentina,Romania,2,4
AR,RS,0.9999794104040429,Argentina,Serbia,2,4
AR,RU,0.9999221208820643,Argentina,Russian Federation,2,4
AR,SA,0.999974266765271,Argentina,Saudi Arabia,2,3
AR,SE,0.9998855144749025,Argentina,Sweden,2,4
AR,SG,0.9999914705506906,Argentina,Singapore,2,3
AR,SI,0.9999720448814738,Argentina,Slovenia,2,4
AR,SK,0.9999945545591682,Argentina,Slovakia,2,4
AR,TH,0.999965503000856,Argentina,Thailand,2,3
AR,TR,0.9999842256971321,Argentina,Turkey,2,3
AR,TW,0.9999735753072062,Argentina,"Taiwan, Province of China",2,3
AR,UA,0.9999542814110143,Argentina,Ukraine,2,4
AR,US,0.9999281634613949,Argentina,United States of America,2,2
AR,VN,1.0000183712051594,Argentina,Viet Nam,2,3
AR,ZA,0.9999486277474172,Argentina,South Africa,2,1
AT,AE,1.0001268177713274,Austria,United Arab Emirates,4,3
AT,AR,1.0001163128743076,Austria,Argentina,4,2
AT,AU,1.0000561289722065,Austria,Australia,4,5
AT,BA,1.0001230692647813,Austria,Bosnia and Herzegovina,4,4
AT,BE,1.0000714532047175,Austria,Belgium,4,4
AT,BG,1.0001140964079345,Austria,Bulgaria,4,4
AT,BH,1.0000843728375635,Austria,Bahrain,4,3
AT,BR,1.0001182270390596,Austria,Brazil,4,2
AT,BY,1.000093069375503,Austria,Belarus,4,4
AT,CA,1.000089246097387,Austria,Canada,4,2
AT,CH,1.0000371459534283,Austria,Switzerland,4,4
AT,CL,1.000036641675058,Austria,Chile,4,2
AT,CO,1.0001183518824468,Austria,Colombia,4,2
AT,CZ,1.0000350519711876,Austria,Czech Republic,4,4
AT,DE,1.0000113947124039,Austria,Germany,4,4
AT,DK,1.0000525198667503,Austria,Denmark,4,4
AT,DZ,1.000120235092233,Austria,Algeria,4,1
AT,EE,1.00009228780522,Austria,Estonia,4,4
AT,EG,1.0001137350068376,Austria,Egypt,4,1
AT,ES,1.0000999306409009,Austria,Spain,4,4
AT,FI,1.0000514796725508,Austria,Finland,4,4
AT,FR,1.0000967864321701,Austria,France,4,4
AT,GB,0.9999673981635472,Austria,United Kingdom of Great Britain and Northern Ireland,4,4
AT,GR,1.0001065856492941,Austria,Greece,4,4
AT,HK,1.0001216760475597,Austria,Hong Kong,4,3
AT,HR,1.000123128365258,Austria,Croatia,4,4
AT,HU,1.0000942455880844,Austria,Hungary,4,4
AT,ID,1.0001064356785645,Austria,Indonesia,4,3
AT,IE,1.0000838543573713,Austria,Ireland,4,4
AT,IL,1.0000945905006469,Austria,Israel,4,3
AT,IN,1.000120941254083,Austria,India,4,3
AT,IQ,1.0001207953361617,Austria,Iraq,4,3
AT,IT,1.0000656861772044,Austria,Italy,4,4
AT,JO,1.000111738373659,Austria,Jordan,4,3
AT,JP,1.0001128626606821,Austria,Japan,4,3
AT,KH,1.0001091305224732,Austria,Cambodia,4,3
AT,KR,1.0001265072075,Austria,Republic of Korea,4,3
AT,KW,1.0000997459714562,Austria,Kuwait,4,3
AT,KZ,1.0000917235517481,Austria,Kazakhstan,4,3
AT,LT,1.00000852829259,Austria,Lithuania,4,4
AT,LV,1.0000910484091432,Austria,Latvia,4,4
AT,MA,1.0001174221745854,Austria,Morocco,4,1
AT,MK,1.0001247446646302,Austria,The former Yugoslav Republic of Macedonia,4,4
AT,MX,1.0001194259017085,Austria,Mexico,4,2
AT,MY,1.0001170663113512,Austria,Malaysia,4,3
AT,NL,0.9999722742047022,Austria,Netherlands,4,4
AT,NO,1.000022347926077,Austria,Norway,4,4
AT,NZ,0.9999555621942811,Austria,New Zealand,4,5
AT,OM,1.0000952337755606,Austria,Oman,4,3
AT,PE,1.0001073183077043,Austria,Peru,4,2
AT,PH,1.0000530523116309,Austria,Philippines,4,3
AT,PK,1.0001191275473345,Austria,Pakistan,4,3
AT,PL,1.0000691989262689,Austria,Poland,4,4
AT,PT,1.0000936465970705,Austria,Portugal,4,4
AT,QA,1.0000997053183243,Austria,Qatar,4,3
AT,RO,1.0000913990039126,Austria,Romania,4,4
AT,RS,1.000099143832548,Austria,Serbia,4,4
AT,RU,1.000079350150911,Austria,Russian Federation,4,4
AT,SA,1.0001052924165192,Austria,Saudi Arabia,4,3
AT,SE,1.000053161738552,Austria,Sweden,4,4
AT,SG,1.0001127888570072,Austria,Singapore,4,3
AT,SI,1.0001039959831581,Austria,Slovenia,4,4
AT,SK,1.0001129704772564,Austria,Slovakia,4,4
AT,TH,1.000093210675024,Austria,Thailand,4,3
AT,TR,1.0001071685384095,Austria,Turkey,4,3
AT,TW,1.000104289537689,Austria,"Taiwan, Province of China",4,3
AT,UA,1.000090417717313,Austria,Ukraine,4,4
AT,US,1.0000793413982805,Austria,United States of America,4,2
AT,VN,1.0001236047694537,Austria,Viet Nam,4,3
AT,ZA,1.000086223390375,Austria,South Africa,4,1
AU,AE,1.0000563806331484,Australia,United Arab Emirates,5,3
AU,AR,1.0000474979178982,Australia,Argentina,5,2
AU,AT,0.9999514650529259,Australia,Austria,5,4
AU,BA,1.0000515920272055,Australia,Bosnia and Herzegovina,5,4
AU,BE,1.000013147290011,Australia,Belgium,5,4
AU,BG,1.0000511940411705,Australia,Bulgaria,5,4
AU,BH,1.0000199353106416,Australia,Bahrain,5,3
AU,BR,1.0000483160624332,Australia,Brazil,5,2
AU,BY,1.0000338577709764,Australia,Belarus,5,4
AU,CA,1.000028337029228,Australia,Canada,5,2
AU,CH,0.9999826670351704,Australia,Switzerland,5,4
AU,CL,0.9999707671780845,Australia,Chile,5,2
AU,CO,1.000046120245105,Australia,Colombia,5,2
AU,CZ,0.9999701864712779,Australia,Czech Republic,5,4
AU,DE,0.9999567238253843,Australia,Germany,5,4
AU,DK,0.9999926793894861,Australia,Denmark,5,4
AU,DZ,1.0000528518191771,Australia,Algeria,5,1
AU,EE,1.0000324517290349,Australia,Estonia,5,4
AU,EG,1.0000486320677888,Australia,Egypt,5,1
AU,ES,1.0000369073668736,Australia,Spain,5,4
AU,FI,0.9999890561954382,Australia,Finland,5,4
AU,FR,1.0000303895931344,Australia,France,5,4
AU,GB,0.9999086100391813,Australia,United Kingdom of Great Britain and Northern Ireland,5,4
AU,GR,1.0000375811347602,Australia,Greece,5,4
AU,HK,1.000054303312914,Australia,Hong Kong,5,3
AU,HR,1.000056535587114,Australia,Croatia,5,4
AU,HU,1.0000253399883667,Australia,Hungary,5,4
AU,ID,1.0000374932677245,Australia,Indonesia,5,3
AU,IE,1.0000241372131624,Australia,Ireland,5,4
AU,IL,1.0000310837081774,Australia,Israel,5,3
AU,IN,1.0000513442014234,Australia,India,5,3
AU,IQ,1.0000531427184145,Australia,Iraq,5,3
AU,IT,1.0000061200852528,Australia,Italy,5,4
AU,JO,1.0000436230935947,Australia,Jordan,5,3
AU,JP,1.0000463388689198,Australia,Japan,5,3
AU,KH,1.0000456736236623,Australia,Cambodia,5,3
AU,KR,1.000063347283262,Australia,Republic of Korea,5,3
AU,KW,1.000037427486184,Australia,Kuwait,5,3
AU,KZ,1.0000327723712648,Australia,Kazakhstan,5,3
AU,LT,0.9999524586186556,Australia,Lithuania,5,4
AU,LV,1.0000258444781034,Australia,Latvia,5,4
AU,MA,1.0000450214770193,Australia,Morocco,5,1
AU,MK,1.0000552040920185,Australia,The former Yugoslav Republic of Macedonia,5,4
AU,MX,1.000051582199527,Australia,Mexico,5,2
AU,MY,1.0000507234363907,Australia,Malaysia,5,3
AU,NL,0.9999232827712103,Australia,Netherlands,5,4
AU,NO,0.9999719650856136,Australia,Norway,5,4
AU,NZ,0.9999071152726025,Australia,New Zealand,5,5
AU,OM,1.0000278729436443,Australia,Oman,5,3
AU,PE,1.0000392637410709,Australia,Peru,5,2
AU,PH,0.9999869713615319,Australia,Philippines,5,3
AU,PK,1.0000533354998304,Australia,Pakistan,5,3
AU,PL,1.00000808918321,Australia,Poland,5,4
AU,PT,1.0000265527843986,Australia,Portugal,5,4
AU,QA,1.0000351379297767,Australia,Qatar,5,3
AU,RO,1.0000265720906927,Australia,Romania,5,4
AU,RS,1.0000317648177586,Australia,Serbia,5,4
AU,RU,1.0000220826075348,Australia,Russian Federation,5,4
AU,SA,1.000040835571167,Australia,Saudi Arabia,5,3
AU,SE,0.9999982817629836,Australia,Sweden,5,4
AU,SG,1.000046012115988,Australia,Singapore,5,3
AU,SI,1.0000399926507055,Australia,Slovenia,5,4
AU,SK,1.0000451299746056,Australia,Slovakia,5,4
AU,TH,1.0000278901069073,Australia,Thailand,5,3
AU,TR,1.000040587484012,Australia,Turkey,5,3
AU,TW,1.0000400303366601,Australia,"Taiwan, Province of China",5,3
AU,UA,1.00002728632971,Australia,Ukraine,5,4
AU,US,1.0000204397121761,Australia,United States of America,5,2
AU,VN,1.0000525676960879,Australia,Viet Nam,5,3
AU,ZA,1.0000237505644103,Australia,South Africa,5,1
BA,AE,0.9999992736795861,Bosnia and Herzegovina,United Arab Emirates,4,3
BA,AR,0.9999811801082913,Bosnia and Herzegovina,Argentina,4,2
BA,AT,0.999810279078945,Bosnia and Herzegovina,Austria,4,4
BA,AU,0.9998434340997335,Bosnia and Herzegovina,Australia,4,5
BA,BE,0.9998891667731606,Bosnia and Herzegovina,Belgium,4,4
BA,BG,0.9999561250743131,Bosnia and Herzegovina,Bulgaria,4,4
BA,BH,0.9999293990868967,Bosnia and Herzegovina,Bahrain,4,3
BA,BR,0.9999888179332121,Bosnia and Herzegovina,Brazil,4,2
BA,BY,0.9999169543534306,Bosnia and Herzegovina,Belarus,4,4
BA,CA,0.9999200010057746,Bosnia and Herzegovina,Canada,4,2
BA,CH,0.9998384144350504,Bosnia and Herzegovina,Switzerland,4,4
BA,CL,0.9998888216886967,Bosnia and Herzegovina,Chile,4,2
BA,CO,0.9999974309103661,Bosnia and Herzegovina,Colombia,4,2
BA,CZ,0.9998787802476761,Bosnia and Herzegovina,Czech Republic,4,4
BA,DE,0.9998111146009461,Bosnia and Herzegovina,Germany,4,4
BA,DK,0.999874959596828,Bosnia and Herzegovina,Denmark,4,4
BA,DZ,0.9999803997805248,Bosnia and Herzegovina,Algeria,4,1
BA,EE,0.9999178336694275,Bosnia and Herzegovina,Estonia,4,4
BA,EG,0.9999640096976264,Bosnia and Herzegovina,Egypt,4,1
BA,ES,0.9999398517628059,Bosnia and Herzegovina,Spain,4,4
BA,FI,0.9998862342342092,Bosnia and Herzegovina,Finland,4,4
BA,FR,0.9999507193940965,Bosnia and Herzegovina,France,4,4
BA,GB,0.9997846948143466,Bosnia and Herzegovina,United Kingdom of Great Britain and Northern Ireland,4,4
BA,GR,0.9999714144792794,Bosnia and Herzegovina,Greece,4,4
BA,HK,0.9999821586092326,Bosnia and Herzegovina,Hong Kong,4,3
BA,HR,0.9999794577741171,Bosnia and Herzegovina,Croatia,4,4
BA,HU,0.9999588166508802,Bosnia and Herzegovina,Hungary,4,4
BA,ID,0.9999735534227983,Bosnia and Herzegovina,Indonesia,4,3
BA,IE,0.9999075050820785,Bosnia and Herzegovina,Ireland,4,4
BA,IL,0.9999353501390025,Bosnia and Herzegovina,Israel,4,3
BA,IN,0.9999907982650862,Bosnia and Herzegovina,India,4,3
BA,IQ,0.9999810808398487,Bosnia and Herzegovina,Iraq,4,3
BA,IT,0.9998882778681577,Bosnia and Herzegovina,Italy,4,4
BA,JO,0.9999746004296761,Bosnia and Herzegovina,Jordan,4,3
BA,JP,0.9999680129701919,Bosnia and Herzegovina,Japan,4,3
BA,KH,0.9999516155657552,Bosnia and Herzegovina,Cambodia,4,3
BA,KR,0.9999697434767676,Bosnia and Herzegovina,Republic of Korea,4,3
BA,KW,0.999937466427592,Bosnia and Herzegovina,Kuwait,4,3
BA,KZ,0.9999127193499553,Bosnia and Herzegovina,Kazakhstan,4,3
BA,LT,0.999814228669617,Bosnia and Herzegovina,Lithuania,4,4
BA,LV,0.9999397108123401,Bosnia and Herzegovina,Latvia,4,4
BA,MA,0.9999971858949244,Bosnia and Herzegovina,Morocco,4,1
BA,MK,0.9999938709282874,Bosnia and Herzegovina,The former Yugoslav Republic of Macedonia,4,4
BA,MX,0.9999825149672957,Bosnia and Herzegovina,Mexico,4,2
BA,MY,0.9999728254832182,Bosnia and Herzegovina,Malaysia,4,3
BA,NL,0.9997452215240863,Bosnia and Herzegovina,Netherlands,4,4
BA,NO,0.9998026779869655,Bosnia and Herzegovina,Norway,4,4
BA,NZ,0.9997260907558315,Bosnia and Herzegovina,New Zealand,4,5
BA,OM,0.99995303335769,Bosnia and Herzegovina,Oman,4,3
BA,PE,0.9999695469038012,Bosnia and Herzegovina,Peru,4,2
BA,PH,0.9999059150675155,Bosnia and Herzegovina,Philippines,4,3
BA,PK,0.9999723390200557,Bosnia and Herzegovina,Pakistan,4,3
BA,PL,0.9998989542277704,Bosnia and Herzegovina,Poland,4,4
BA,PT,0.9999507657272678,Bosnia and Herzegovina,Portugal,4,4
BA,QA,0.999945107103446,Bosnia and Herzegovina,Qatar,4,3
BA,RO,0.9999389622318248,Bosnia and Herzegovina,Romania,4,4
BA,RS,0.9999586307323332,Bosnia and Herzegovina,Serbia,4,4
BA,RU,0.9998932069977655,Bosnia and Herzegovina,Russian Federation,4,4
BA,SA,0.999950609283218,Bosnia and Herzegovina,Saudi Arabia,4,3
BA,SE,0.9998542520081806,Bosnia and Herzegovina,Sweden,4,4
BA,SG,0.9999701286024053,Bosnia and Herzegovina,Singapore,4,3
BA,SI,0.9999482683227692,Bosnia and Herzegovina,Slovenia,4,4
BA,SK,0.9999733130114642,Bosnia and Herzegovina,Slovakia,4,4
BA,TH,0.9999428864675921,Bosnia and Herzegovina,Thailand,4,3
BA,TR,0.9999623371802285,Bosnia and Herzegovina,Turkey,4,3
BA,TW,0.9999502356722971,Bosnia and Herzegovina,"Taiwan, Province of China",4,3
BA,UA,0.9999299461910433,Bosnia and Herzegovina,Ukraine,4,4
BA,US,0.999900549175298,Bosnia and Herzegovina,United States of America,4,2
BA,VN,1.000000380733969,Bosnia and Herzegovina,Viet Nam,4,3
BA,ZA,0.9999241261453301,Bosnia and Herzegovina,South Africa,4,1
BE,AE,1.000069447131912,Belgium,United Arab Emirates,4,3
BE,AR,1.0000575298832612,Belgium,Argentina,4,2
BE,AT,0.999936104479603,Belgium,Austria,4,4
BE,AU,0.9999824540991377,Belgium,Australia,4,5
BE,BA,1.0000666257153361,Belgium,Bosnia and Herzegovina,4,4
BE,BG,1.000050643029117,Belgium,Bulgaria,4,4
BE,BH,1.0000217487366676,Belgium,Bahrain,4,3
BE,BR,1.000060427278846,Belgium,Brazil,4,2
BE,BY,1.0000269665087664,Belgium,Belarus,4,4
BE,CA,1.000023534987342,Belgium,Canada,4,2
BE,CH,0.9999658798784268,Belgium,Switzerland,4,4
BE,CL,0.9999751174874566,Belgium,Chile,4,2
BE,CO,1.0000630624945552,Belgium,Colombia,4,2
BE,CZ,0.9999720140377466,Belgium,Czech Republic,4,4
BE,DE,0.9999398543253399,Belgium,Germany,4,4
BE,DK,0.999985682826147,Belgium,Denmark,4,4
BE,DZ,1.000061275159172,Belgium,Algeria,4,1
BE,EE,1.0000255292946505,Belgium,Estonia,4,4
BE,EG,1.0000520969810516,Belgium,Egypt,4,1
BE,ES,1.0000363215181656,Belgium,Spain,4,4
BE,FI,0.9999865452522316,Belgium,Finland,4,4
BE,FR,1.0000359859206105,Belgium,France,4,4
BE,GB,0.9998997866166343,Belgium,United Kingdom of Great Britain and Northern Ireland,4,4
BE,GR,1.000047863878937,Belgium,Greece,4,4
BE,HK,1.0000622146277565,Belgium,Hong Kong,4,3
BE,HR,1.0000628562842167,Belgium,Croatia,4,4
BE,HU,1.000035110499245,Belgium,Hungary,4,4
BE,ID,1.0000477819256424,Belgium,Indonesia,4,3
BE,IE,1.00001698563614,Belgium,Ireland,4,4
BE,IL,1.0000310562872043,Belgium,Israel,4,3
BE,IN,1.0000634967038633,Belgium,India,4,3
BE,IQ,1.0000607655399933,Belgium,Iraq,4,3
BE,IT,0.9999986714177932,Belgium,Italy,4,4
BE,JO,1.0000527567086184,Belgium,Jordan,4,3
BE,JP,1.0000517386896415,Belgium,Japan,4,3
BE,KH,1.0000462250170037,Belgium,Cambodia,4,3
BE,KR,1.0000638025764994,Belgium,Republic of Korea,4,3
BE,KW,1.0000359472176836,Belgium,Kuwait,4,3
BE,KZ,1.0000250474325236,Belgium,Kazakhstan,4,3
BE,LT,0.9999380707644386,Belgium,Lithuania,4,4
BE,LV,1.0000286998524661,Belgium,Latvia,4,4
BE,MA,1.0000615370005714,Belgium,Morocco,4,1
BE,MK,1.0000662745806246,Belgium,The former Yugoslav Republic of Macedonia,4,4
BE,MX,1.000060743239578,Belgium,Mexico,4,2
BE,MY,1.000056795032282,Belgium,Malaysia,4,3
BE,NL,0.9998951703898863,Belgium,Netherlands,4,4
BE,NO,0.9999470178445431,Belgium,Norway,4,4
BE,NZ,0.9998790061672794,Belgium,New Zealand,4,5
BE,OM,1.0000349334960492,Belgium,Oman,4,3
BE,PE,1.0000486281674044,Belgium,Peru,4,2
BE,PH,0.9999925015170582,Belgium,Philippines,4,3
BE,PK,1.000058577701504,Belgium,Pakistan,4,3
BE,PL,1.0000043627782678,Belgium,Poland,4,4
BE,PT,1.0000329848790317,Belgium,Portugal,4,4
BE,QA,1.0000371264975478,Belgium,Qatar,4,3
BE,RO,1.0000291453539987,Belgium,Romania,4,4
BE,RS,1.0000387457177313,Belgium,Serbia,4,4
BE,RU,1.000010529997788,Belgium,Russian Federation,4,4
BE,SA,1.0000423094125868,Belgium,Saudi Arabia,4,3
BE,SE,0.999981909557487,Belgium,Sweden,4,4
BE,SG,1.000052730136019,Belgium,Singapore,4,3
BE,SI,1.0000413075543009,Belgium,Slovenia,4,4
BE,SK,1.0000531531948955,Belgium,Slovakia,4,4
BE,TH,1.0000317984225184,Belgium,Thailand,4,3
BE,TR,1.0000466041801395,Belgium,Turkey,4,3
BE,TW,1.0000418275900202,Belgium,"Taiwan, Province of China",4,3
BE,UA,1.0000266173241001,Belgium,Ukraine,4,4
BE,US,1.000012037361385,Belgium,United States of America,4,2
BE,VN,1.0000672171476024,Belgium,Viet Nam,4,3
BE,ZA,1.000022249999615,Belgium,South Africa,4,1
BG,AE,1.000029616016635,Bulgaria,United Arab Emirates,4,3
BG,AR,1.0000147276244906,Bulgaria,Argentina,4,2
BG,AT,0.9998734729486911,Bulgaria,Austria,4,4
BG,AU,0.9999152158412694,Bulgaria,Australia,4,5
BG,BA,1.0000283122237412,Bulgaria,Bosnia and Herzegovina,4,4
BG,BE,0.9999453635435666,Bulgaria,Belgium,4,4
BG,BH,0.9999728322277964,Bulgaria,Bahrain,4,3
BG,BR,1.0000203242604575,Bulgaria,Brazil,4,2
BG,BY,0.999970929171924,Bulgaria,Belarus,4,4
BG,CA,0.9999706271344959,Bulgaria,Canada,4,2
BG,CH,0.9999034493993352,Bulgaria,Switzerland,4,4
BG,CL,0.9999288026649781,Bulgaria,Chile,4,2
BG,CO,1.0000236837484642,Bulgaria,Colombia,4,2
BG,CZ,0.9999221750281534,Bulgaria,Czech Republic,4,4
BG,DE,0.999876422456697,Bulgaria,Germany,4,4
BG,DK,0.9999291735906854,Bulgaria,Denmark,4,4
BG,DZ,1.00001654428481,Bulgaria,Algeria,4,1
BG,EE,0.9999712136222586,Bulgaria,Estonia,4,4
BG,EG,1.000005464109819,Bulgaria,Egypt,4,1
BG,ES,0.9999861179730886,Bulgaria,Spain,4,4
BG,FI,0.9999346747789972,Bulgaria,Finland,4,4
BG,FR,0.9999898368917556,Bulgaria,France,4,4
BG,GB,0.9998412343820445,Bulgaria,United Kingdom of Great Britain and Northern Ireland,4,4
